Age,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Mood Score,Stress Level,Year,Month,Day,Gender_Male,Gender_Other,Productivity Class
54,22.15,5.43,7.28,9,14,173,89,7.044607531024856,6,8,2024,3,20,0.0,0.0,0
19,22.18,4.42,6.24,9,47,210,30,6.850373724414854,4,2,2024,3,17,0.0,0.0,1
59,21.6,7.03,9.43,10,55,274,173,5.150741391582869,5,1,2024,9,25,1.0,0.0,0
40,22.18,4.54,6.36,2,4,81,124,11.999141333640395,2,9,2024,7,16,0.0,1.0,1
35,23.33,8.09,8.76,5,21,82,162,4.396679764192018,10,3,2024,11,22,0.0,1.0,0
19,20.23,2.83,6.59,5,63,223,110,7.295186380879493,5,9,2024,6,10,0.0,1.0,0
42,20.65,2.08,5.43,6,18,260,153,11.583117273169444,7,2,2024,8,16,0.0,0.0,0
48,22.5,3.16,4.66,8,64,6,135,11.459603368645146,1,6,2024,7,2,1.0,0.0,1
19,23.53,4.8,5.27,8,4,115,149,9.819485899323851,9,5,2024,2,10,0.0,0.0,0
20,23.88,7.89,8.01,5,84,272,47,9.12511137056098,1,2,2024,3,17,1.0,0.0,0
54,20.73,2.88,6.15,7,13,253,47,10.772650207080355,3,5,2024,5,16,0.0,0.0,0
23,23.52,4.65,5.13,9,62,265,137,7.256735649264158,7,6,2024,2,15,0.0,1.0,0
41,23.68,7.98,8.29,10,63,221,139,9.438432567673054,8,9,2024,8,3,1.0,0.0,1
33,21.77,3.98,6.21,6,7,273,76,5.621505620626861,2,5,2024,9,18,1.0,0.0,1
34,23.22,4.62,5.4,6,56,131,138,11.958029504495771,7,3,2024,8,1,0.0,1.0,1
37,22.33,4.91,6.58,8,29,98,83,10.883919542373189,1,7,2024,7,25,0.0,0.0,1
24,21.17,5.05,7.89,4,51,139,140,10.221140557421514,3,2,2024,7,16,0.0,0.0,0
57,20.67,5.56,8.9,7,87,140,84,8.821063370285078,7,2,2024,7,8,1.0,0.0,1
45,20.38,0.97,4.59,2,50,111,137,11.603534420386756,5,7,2024,12,31,0.0,0.0,0
33,22.07,3.66,5.59,9,21,295,36,4.232811610583813,8,10,2024,12,11,0.0,0.0,0
37,22.08,4.61,6.52,1,79,261,82,7.121567737999219,10,4,2024,5,16,1.0,0.0,0
59,23.73,5.16,5.43,2,51,294,105,9.733708876815411,10,7,2024,9,9,0.0,0.0,1
53,23.02,8.31,9.29,3,61,203,110,8.998365658670899,7,7,2024,6,19,0.0,1.0,0
49,23.15,6.57,7.42,9,68,64,61,6.040923146704006,3,6,2024,11,1,0.0,0.0,1
28,21.55,6.99,9.44,1,31,97,4,8.907942174815837,2,9,2024,3,2,1.0,0.0,1
42,22.55,5.72,7.17,2,33,159,116,5.284462486105362,9,7,2024,11,23,0.0,0.0,0
49,21.28,2.3,5.01,2,48,236,15,10.447245176151217,4,8,2024,5,14,0.0,1.0,1
57,20.48,3.44,6.96,8,43,127,125,10.615956879240002,9,5,2024,5,5,0.0,1.0,1
44,20.3,2.57,6.27,2,51,102,100,10.947722729698947,7,9,2024,11,28,0.0,0.0,1
45,22.27,5.17,6.9,4,76,164,96,7.077693198921892,3,2,2024,2,15,0.0,0.0,1
39,21.27,2.2,4.94,5,58,264,76,9.71558795151516,7,7,2024,10,15,1.0,0.0,0
26,23.37,8.41,9.05,9,68,133,114,11.522787021361534,8,1,2024,1,21,0.0,1.0,0
31,22.37,4.06,5.7,8,12,166,43,7.573772447918989,3,4,2024,9,19,0.0,1.0,0
29,21.8,4.27,6.47,4,25,149,119,6.375134635195431,1,2,2024,12,13,1.0,0.0,0
24,23.2,7.25,8.05,10,66,186,2,5.793378213975214,4,7,2024,1,2,0.0,1.0,0
38,23.35,6.36,7.01,5,16,77,40,10.899340322158146,3,8,2024,5,12,1.0,0.0,0
46,21.57,2.28,4.71,2,48,70,157,4.992775008877459,8,1,2024,10,4,0.0,0.0,1
45,22.53,4.03,5.5,4,19,119,96,10.550663193712944,5,4,2024,1,21,0.0,1.0,1
32,22.42,5.1,6.69,3,51,126,31,9.47546151665279,1,3,2024,1,4,0.0,0.0,1
46,23.98,4.83,4.85,6,0,42,54,9.723873438195117,2,1,2024,7,20,0.0,0.0,0
47,23.75,5.54,5.79,7,70,113,28,6.606683516033163,1,5,2024,7,14,1.0,0.0,0
30,22.92,8.02,9.11,8,86,77,67,6.125427724022698,6,6,2024,11,15,0.0,0.0,1
31,21.88,2.74,4.86,2,53,276,52,6.934947154289835,3,7,2024,6,5,0.0,0.0,0
33,23.53,4.28,4.75,5,57,166,163,4.307431349156917,7,5,2024,9,27,0.0,0.0,0
38,23.77,8.71,8.95,3,75,77,177,8.025637360599712,8,3,2024,11,14,0.0,0.0,1
23,22.6,6.46,7.86,10,20,192,110,10.044890654593376,10,2,2024,6,17,0.0,1.0,1
55,22.37,5.14,6.78,6,62,157,110,7.62180341303952,8,7,2024,8,23,1.0,0.0,0
42,22.65,5.89,7.24,1,45,0,165,11.977385023288935,3,10,2024,3,12,1.0,0.0,0
51,23.35,7.58,8.23,4,61,86,77,8.375966802708163,6,9,2024,7,22,0.0,1.0,0
23,23.92,8.66,8.74,1,74,240,22,11.240212779545589,1,2,2024,2,2,0.0,1.0,1
23,22.68,6.46,7.77,10,68,264,68,11.580183844409904,4,10,2024,5,25,1.0,0.0,0
41,20.67,3.24,6.57,2,54,138,16,4.071302273373991,6,3,2024,4,12,0.0,1.0,0
18,23.7,6.68,6.98,7,20,162,99,5.378895327083,3,7,2024,8,4,0.0,1.0,0
18,20.62,1.87,5.26,8,68,91,17,10.415712040180566,10,9,2024,7,10,0.0,0.0,0
49,22.15,5.26,7.11,4,33,87,145,4.614795694889874,9,9,2024,7,14,0.0,0.0,0
41,23.28,6.56,7.27,4,69,17,55,6.924230375258233,6,10,2024,5,5,0.0,0.0,0
41,22.52,7.8,9.28,5,63,198,85,7.726973831261403,9,3,2024,9,10,0.0,1.0,1
43,20.02,1.16,5.14,7,35,112,133,7.567391679610742,2,1,2024,1,26,0.0,1.0,0
39,23.88,7.74,7.85,10,73,264,125,5.41064683014432,6,4,2024,11,18,1.0,0.0,1
48,23.55,8.8,9.25,7,32,199,159,6.133277267105609,2,8,2024,2,27,1.0,0.0,1
30,20.77,2.64,5.87,10,13,257,107,4.959072572679096,8,8,2024,8,30,0.0,0.0,1
29,22.28,4.65,6.37,5,69,168,78,9.178036090992606,3,9,2024,1,17,0.0,0.0,1
34,22.47,7.81,9.34,8,29,76,79,7.9455641583034335,3,3,2024,5,21,1.0,0.0,0
21,21.4,5.83,8.43,9,35,55,38,6.4412666442983175,10,7,2024,7,23,0.0,1.0,1
22,22.58,5.88,7.3,9,44,219,18,8.170672685733877,9,1,2024,7,4,0.0,1.0,1
56,22.03,7.43,9.4,6,56,88,130,10.54487827795334,7,6,2024,3,6,1.0,0.0,0
21,22.7,4.16,5.46,4,76,72,118,10.108834873303962,9,9,2024,11,23,0.0,0.0,0
28,20.42,3.55,7.13,8,9,30,35,6.114079022797245,9,9,2024,3,16,0.0,1.0,0
37,21.25,5.9,8.65,3,34,42,95,8.427558655581592,3,8,2024,3,11,0.0,0.0,0
52,20.67,5.13,8.47,5,52,172,178,8.348321901844567,7,5,2024,7,30,0.0,0.0,0
34,22.85,3.52,4.67,6,52,214,76,10.062770343459768,2,2,2024,4,30,0.0,1.0,0
26,22.58,6.43,7.84,4,83,132,137,11.49181429366118,9,6,2024,8,6,0.0,0.0,1
55,23.57,8.84,9.27,6,23,197,16,7.256679782523079,7,9,2024,6,19,0.0,0.0,0
51,20.7,3.17,6.47,1,57,45,128,7.21367626730672,9,9,2024,1,10,0.0,1.0,1
21,22.15,4.28,6.13,4,35,284,179,5.748387692164504,4,9,2024,9,13,1.0,0.0,1
53,23.55,6.22,6.67,2,1,207,156,8.340425950212891,10,1,2024,10,23,1.0,0.0,0
42,21.38,3.92,6.54,7,35,265,112,5.70509683445164,2,1,2024,5,11,1.0,0.0,0
55,23.67,5.55,5.88,2,24,32,86,9.59354558385101,6,9,2024,5,13,1.0,0.0,0
42,20.72,2.91,6.19,10,37,162,141,11.908884038556176,7,8,2024,11,18,0.0,1.0,1
18,21.88,5.6,7.72,8,29,37,96,5.712677236021286,10,9,2024,2,11,0.0,0.0,1
40,22.0,6.72,8.72,1,33,237,178,7.213161417696335,2,8,2024,12,31,1.0,0.0,0
32,20.15,2.77,6.62,2,66,163,131,9.546900921397684,9,9,2024,10,30,1.0,0.0,0
39,20.53,3.64,7.11,5,39,201,17,11.36216958081231,9,3,2024,7,21,1.0,0.0,1
50,22.75,4.23,5.48,7,32,185,134,10.84184290675255,6,7,2024,6,3,0.0,0.0,0
38,21.48,5.44,7.96,3,2,54,142,7.204714858558489,10,2,2024,5,14,0.0,1.0,1
47,22.85,6.45,7.6,8,3,80,48,11.83289735795842,9,5,2024,4,21,1.0,0.0,1
34,23.83,7.84,8.0,9,51,173,165,8.77720563586518,2,6,2024,12,26,0.0,1.0,1
37,22.52,7.99,9.47,8,16,185,117,5.33136148417962,2,9,2024,12,14,0.0,0.0,1
48,20.05,4.06,8.01,8,64,103,43,6.35041623052406,7,2,2024,11,23,0.0,0.0,1
54,21.95,5.52,7.57,10,53,225,50,9.88757761378578,2,8,2024,7,11,1.0,0.0,1
19,22.13,4.29,6.15,2,62,71,130,7.988690299129697,9,4,2024,11,8,0.0,0.0,1
25,22.73,3.52,4.79,1,56,66,45,11.088406721520608,8,2,2024,3,2,0.0,1.0,0
28,21.92,2.94,5.03,7,24,238,8,4.277782944749218,6,8,2024,2,18,1.0,0.0,0
53,21.7,2.23,4.53,8,66,109,144,5.043515636266772,3,6,2024,7,20,1.0,0.0,0
24,23.6,5.13,5.53,6,35,63,6,8.278545319545152,10,8,2024,3,10,1.0,0.0,0
52,20.13,3.85,7.72,2,79,231,69,7.154726344754584,3,1,2024,4,19,1.0,0.0,0
29,20.27,5.25,8.98,7,6,43,132,6.441356016362645,5,7,2024,7,20,0.0,1.0,0
45,21.05,2.47,5.42,7,77,60,165,10.991257910281336,5,3,2024,6,22,0.0,0.0,1
41,23.12,6.03,6.91,2,41,296,160,5.651093937985446,6,7,2024,1,13,1.0,0.0,1
53,21.37,4.91,7.54,2,13,248,168,4.914357449139068,1,2,2024,4,6,1.0,0.0,1
47,21.3,4.77,7.47,2,55,94,172,9.44782343369411,5,7,2024,1,27,0.0,1.0,1
55,20.08,5.49,9.4,3,4,201,178,8.251186455970577,10,2,2024,2,26,1.0,0.0,0
37,22.95,7.83,8.88,6,55,184,53,11.820922940190028,5,4,2024,8,14,1.0,0.0,0
59,22.9,5.7,6.8,4,40,187,17,7.325992420257327,3,7,2024,12,23,1.0,0.0,0
23,20.18,2.69,6.51,1,4,263,38,5.920307350113198,9,5,2024,8,4,0.0,1.0,0
46,21.92,3.92,6.01,3,21,55,17,7.578947823934977,4,2,2024,9,3,1.0,0.0,0
59,23.97,6.48,6.51,1,8,8,100,10.504695712910555,9,2,2024,7,27,0.0,1.0,1
41,22.5,3.81,5.31,6,31,38,175,8.778912599684407,8,8,2024,9,22,0.0,1.0,0
52,20.27,4.18,7.91,8,69,233,10,8.694020957968963,2,6,2024,2,10,0.0,0.0,1
38,22.55,3.41,4.86,10,47,53,145,7.459867006981279,6,3,2024,2,24,0.0,1.0,0
25,23.13,3.81,4.67,4,87,135,115,4.1577578576345005,4,10,2024,12,7,1.0,0.0,0
27,21.83,6.17,8.34,9,62,106,104,6.167579798658208,1,3,2024,6,10,0.0,0.0,0
53,21.55,3.85,6.3,7,9,184,113,6.905027542768576,2,2,2024,8,26,0.0,0.0,0
53,23.23,6.09,6.86,5,8,275,78,4.303335552589067,4,9,2024,12,16,0.0,1.0,1
53,23.58,6.35,6.77,7,53,16,169,8.414320508635965,6,6,2024,3,7,1.0,0.0,0
29,20.07,2.84,6.77,6,54,78,89,5.811684830064439,7,9,2024,1,7,0.0,0.0,1
31,21.25,5.16,7.91,10,70,282,78,9.772112514763316,7,8,2024,5,10,1.0,0.0,1
40,22.93,4.43,5.5,9,2,1,114,5.958073206081044,1,10,2024,12,1,0.0,0.0,0
51,21.9,3.11,5.21,9,21,90,87,4.907684012198152,4,1,2024,12,26,0.0,1.0,0
35,23.53,4.36,4.82,3,77,53,86,4.669307280409465,6,8,2024,8,1,0.0,0.0,0
18,23.63,8.15,8.51,1,86,178,147,5.737316127651538,7,9,2024,7,15,1.0,0.0,1
27,20.98,3.7,6.72,1,1,193,102,6.018332714090566,2,3,2024,9,7,1.0,0.0,0
41,23.48,6.46,6.97,10,50,297,107,8.704892563644819,4,4,2024,9,6,1.0,0.0,0
56,21.52,3.73,6.21,6,77,139,61,8.27923827351836,8,10,2024,4,17,1.0,0.0,1
43,20.47,5.39,8.93,3,16,122,115,10.000672599589295,2,1,2024,5,23,1.0,0.0,0
36,23.22,6.15,6.93,5,52,87,97,9.442125029828595,9,10,2024,10,11,0.0,0.0,1
53,23.95,5.16,5.21,1,47,64,32,11.655809517682483,4,5,2024,10,8,0.0,0.0,1
23,22.1,3.13,5.03,4,64,133,23,4.302073116787206,4,8,2024,6,12,1.0,0.0,0
46,20.52,5.93,9.42,3,54,152,172,4.313058035870875,10,10,2024,12,23,1.0,0.0,0
26,20.28,2.64,6.35,4,56,104,114,9.937774684193684,5,3,2024,3,7,1.0,0.0,0
49,21.08,2.77,5.69,6,53,204,109,4.403336045041354,1,9,2024,10,24,0.0,0.0,0
43,23.02,3.92,4.9,9,89,236,174,7.407784257759307,5,5,2024,9,15,0.0,0.0,0
19,23.97,5.66,5.69,4,25,15,107,9.60585504290612,8,6,2024,8,2,0.0,1.0,0
39,21.52,6.26,8.75,1,36,176,176,9.960580916731908,7,6,2024,6,13,0.0,0.0,0
20,22.33,7.66,9.32,10,41,223,22,8.581364665528968,9,5,2024,3,25,1.0,0.0,0
53,22.9,4.53,5.63,2,77,100,63,5.716815961722443,6,10,2024,11,22,1.0,0.0,0
36,20.95,2.91,5.96,6,45,256,95,5.8855093113968096,1,6,2024,12,15,0.0,0.0,1
49,23.92,4.45,4.54,3,81,177,117,9.220210537061174,5,8,2024,6,15,0.0,0.0,0
56,21.25,6.61,9.36,2,69,219,33,5.200154894318897,5,9,2024,2,23,1.0,0.0,0
36,22.32,6.46,8.14,2,13,37,88,8.997915679251665,8,1,2024,12,24,0.0,1.0,0
42,21.82,2.44,4.62,1,31,32,25,6.252280320855155,9,2,2024,1,1,0.0,1.0,1
23,22.18,3.0,4.82,3,75,47,1,11.056683830972547,8,6,2024,12,20,0.0,1.0,0
59,23.15,4.37,5.22,5,32,68,79,6.311502804573736,2,6,2024,12,28,1.0,0.0,0
59,22.92,6.13,7.21,10,26,282,61,7.775503428451669,8,7,2024,2,22,0.0,1.0,1
47,23.15,3.88,4.73,8,50,291,54,4.488908609026755,4,9,2024,1,29,0.0,0.0,1
34,20.78,6.1,9.32,9,69,226,179,8.053694111462386,8,4,2024,7,30,0.0,1.0,0
18,21.55,2.85,5.3,7,50,112,151,11.791601661262089,10,7,2024,8,20,1.0,0.0,1
52,21.27,3.5,6.24,3,57,293,153,10.282357333781386,9,6,2024,11,25,1.0,0.0,1
35,21.28,6.42,9.13,4,42,50,4,4.5374815721912105,10,8,2024,6,10,0.0,1.0,1
21,23.72,6.16,6.44,10,10,72,10,7.809862508137299,10,10,2024,8,4,0.0,1.0,0
38,21.95,6.57,8.62,6,86,111,16,5.259623657518773,3,4,2024,9,9,1.0,0.0,0
23,23.6,5.44,5.84,2,7,63,41,8.475216927185926,5,9,2024,5,1,1.0,0.0,1
38,23.17,6.83,7.66,7,65,142,71,11.803187820841806,10,8,2024,5,11,1.0,0.0,1
52,20.67,6.01,9.34,9,37,234,95,4.879055757881608,7,4,2024,2,11,0.0,0.0,1
47,22.07,6.87,8.8,6,80,216,23,4.3658129180981815,2,10,2024,6,24,1.0,0.0,0
20,23.02,8.34,9.32,4,37,69,51,5.318182415295087,4,10,2024,7,29,0.0,0.0,1
35,20.53,2.04,5.5,8,85,213,149,7.120905707471465,3,10,2024,5,12,0.0,1.0,0
59,20.28,1.04,4.76,6,6,39,167,4.161995038320737,3,9,2024,7,5,1.0,0.0,0
49,20.78,2.22,5.44,6,34,29,178,9.455979578245868,10,6,2024,1,23,0.0,1.0,1
49,22.2,4.06,5.86,6,65,202,10,5.412433537942724,3,5,2024,10,16,1.0,0.0,1
19,21.8,7.2,9.4,4,74,200,33,5.566270454883239,1,4,2024,3,9,1.0,0.0,0
26,22.83,6.84,8.01,4,38,150,40,9.07584058538784,7,6,2024,4,15,0.0,0.0,0
54,22.63,7.71,9.07,3,61,93,84,4.328794522824145,2,3,2024,11,9,1.0,0.0,1
53,23.02,5.38,6.37,6,54,109,148,11.499737502509957,9,10,2024,9,8,1.0,0.0,0
22,22.35,4.36,6.01,2,15,52,127,7.068015048927257,1,8,2024,5,8,1.0,0.0,0
35,22.82,7.07,8.25,4,73,64,129,9.325318679541294,1,8,2024,3,8,1.0,0.0,0
55,23.8,4.47,4.67,1,81,45,170,7.12231280671467,2,6,2024,12,15,0.0,1.0,0
50,23.12,5.51,6.39,1,61,153,36,5.6155269160958605,5,9,2024,2,4,1.0,0.0,0
30,21.42,4.92,7.5,5,58,183,179,5.644307765563892,9,10,2024,5,12,0.0,1.0,0
59,21.87,4.74,6.88,5,53,183,93,11.791526133334257,7,10,2024,1,6,0.0,1.0,0
37,20.85,3.62,6.77,3,76,17,21,7.969881390959609,9,10,2024,11,15,0.0,0.0,0
50,20.62,5.95,9.34,4,31,30,126,6.062381297313007,4,2,2024,9,23,0.0,0.0,0
53,21.03,1.85,4.82,1,43,56,8,10.264539761272127,9,8,2024,5,29,1.0,0.0,0
39,22.6,5.07,6.47,4,73,201,89,9.540619035175244,6,4,2024,6,18,0.0,1.0,1
49,21.53,2.82,5.29,4,68,298,16,9.398371436812448,10,4,2024,5,19,0.0,1.0,1
20,23.72,5.34,5.62,8,71,270,82,10.531584336612571,8,7,2024,1,30,1.0,0.0,1
23,22.05,6.77,8.72,1,50,186,133,6.979389569400056,6,4,2024,4,3,0.0,0.0,0
27,23.43,8.76,9.33,4,58,11,115,6.41799515930558,8,7,2024,12,14,0.0,0.0,0
48,20.68,3.35,6.66,3,84,71,13,7.940877430822613,6,4,2024,5,1,1.0,0.0,0
21,23.17,5.42,6.25,2,38,299,117,7.522503806015245,3,7,2024,4,26,0.0,1.0,0
23,20.95,2.06,5.11,8,84,108,42,6.196574005197932,6,3,2024,2,7,0.0,0.0,0
58,21.15,3.7,6.55,10,29,299,70,7.777573622064971,6,7,2024,4,21,0.0,1.0,1
47,23.68,4.46,4.77,5,49,296,93,5.278284496908563,9,10,2024,2,11,0.0,0.0,1
59,22.98,6.62,7.64,3,76,95,105,8.077781644531848,1,2,2024,5,12,1.0,0.0,0
57,22.22,4.21,5.99,6,45,169,133,5.770948475935628,2,5,2024,12,9,0.0,0.0,1
39,22.15,3.77,5.62,1,64,225,163,7.489658371858957,6,1,2024,10,23,0.0,1.0,1
44,23.25,6.79,7.54,8,18,121,160,7.2239980724288175,6,3,2024,4,16,1.0,0.0,0
42,22.2,3.64,5.44,10,38,279,165,7.746443899029074,9,4,2024,3,20,1.0,0.0,0
33,23.67,7.65,7.99,4,24,30,84,10.5181494507762,3,3,2024,12,20,1.0,0.0,0
58,23.27,8.08,8.82,4,82,56,65,8.848995111063822,3,4,2024,2,9,1.0,0.0,1
18,23.9,8.7,8.8,9,63,91,149,7.946348644501539,9,6,2024,10,18,0.0,0.0,0
29,20.25,5.21,8.96,8,20,65,135,8.091542671340985,9,4,2024,2,13,1.0,0.0,1
53,22.7,7.02,8.32,2,50,237,55,5.835349412125707,2,2,2024,2,12,0.0,1.0,0
29,20.28,5.78,9.5,7,33,97,143,4.230918715664246,1,4,2024,5,30,0.0,1.0,1
24,23.8,6.27,6.47,4,10,191,80,9.740294908101015,3,8,2024,6,19,0.0,0.0,1
19,21.0,2.95,5.95,9,2,18,105,11.36611851297856,2,8,2024,12,12,0.0,1.0,1
51,22.13,7.27,9.14,7,67,114,160,9.53660073526568,4,2,2024,1,15,0.0,0.0,0
43,23.5,4.92,5.42,6,37,24,97,8.044329198186327,4,6,2024,5,30,1.0,0.0,1
30,22.23,5.42,7.19,2,86,106,140,10.319461768447042,7,9,2024,2,24,0.0,0.0,0
59,20.97,2.38,5.41,6,69,242,42,7.786833434662409,8,5,2024,7,21,1.0,0.0,1
58,23.62,8.73,9.11,5,16,85,38,10.034874034849004,2,10,2024,6,10,0.0,1.0,0
36,22.05,6.1,8.05,9,9,283,33,11.8299833169239,10,8,2024,9,13,0.0,0.0,0
20,20.1,1.49,5.39,2,45,69,30,5.302023089713311,3,1,2024,6,28,0.0,1.0,0
53,23.15,4.12,4.97,7,9,255,38,4.614133897159846,9,6,2024,11,11,1.0,0.0,0
18,23.58,6.53,6.94,9,44,155,96,5.392408890920278,2,6,2024,7,27,1.0,0.0,1
23,20.18,3.61,7.42,1,82,16,53,4.497949809270248,1,6,2024,7,5,1.0,0.0,0
29,21.12,3.76,6.64,8,27,265,51,4.542058262228816,4,6,2024,5,23,0.0,0.0,1
26,22.45,6.31,7.86,9,1,194,116,10.803618186898069,10,7,2024,5,11,0.0,1.0,0
47,22.0,2.59,4.59,8,47,129,13,11.139460306617313,1,1,2024,1,16,1.0,0.0,0
42,20.48,3.14,6.66,8,62,48,55,10.505209607900085,7,5,2024,11,21,0.0,0.0,1
40,23.72,4.3,4.58,2,50,127,57,7.111667885023499,7,7,2024,1,19,0.0,1.0,0
20,23.02,6.79,7.77,10,25,251,73,8.890824246201134,6,1,2024,12,5,1.0,0.0,1
25,21.8,5.4,7.6,5,27,76,156,6.938351580921345,2,9,2024,7,30,0.0,1.0,0
52,20.33,4.94,8.6,4,23,159,90,4.313574683645944,2,7,2024,6,25,0.0,1.0,1
52,21.37,5.54,8.17,1,9,81,135,5.335823057832084,4,8,2024,5,12,0.0,1.0,0
19,20.13,1.45,5.32,7,87,123,72,5.977415752084849,5,2,2024,5,10,0.0,1.0,0
39,21.37,4.26,6.9,9,64,246,111,10.560512956346964,5,7,2024,1,27,0.0,0.0,1
24,21.65,4.77,7.12,1,33,235,34,5.616674519819511,5,4,2024,8,26,1.0,0.0,1
52,21.9,3.95,6.05,8,21,31,94,7.787502942706196,3,6,2024,9,11,1.0,0.0,0
44,20.9,3.13,6.23,10,83,123,33,10.805845476688296,2,10,2024,6,8,1.0,0.0,0
24,22.85,6.09,7.24,5,27,43,79,8.288450834616699,4,2,2024,12,23,1.0,0.0,1
23,21.9,6.87,8.97,4,30,289,168,6.403278870294376,3,9,2024,5,22,1.0,0.0,1
56,21.23,3.33,6.1,4,3,118,154,6.283661762297206,2,4,2024,6,9,0.0,0.0,0
50,20.87,5.38,8.51,5,46,39,121,10.679473188211276,1,6,2024,3,10,0.0,0.0,1
44,22.47,5.91,7.44,10,68,70,149,5.722150192262879,6,4,2024,11,5,0.0,0.0,0
50,21.75,4.88,7.13,2,40,263,159,11.442455303895104,4,9,2024,2,1,1.0,0.0,1
42,23.63,4.52,4.89,8,43,189,120,4.192301573331271,9,9,2024,11,12,0.0,0.0,1
51,23.1,6.68,7.58,9,75,132,75,6.991762074218661,5,1,2024,7,7,0.0,1.0,0
59,21.2,5.36,8.16,4,63,27,76,4.3561508112928,3,3,2024,1,30,1.0,0.0,0
40,20.47,3.47,7.0,2,16,119,108,9.06168247972954,7,3,2024,9,29,0.0,0.0,0
37,21.42,5.65,8.23,3,23,209,170,9.20774857525976,10,10,2024,8,27,0.0,0.0,0
52,23.65,6.79,7.14,6,51,128,179,7.874945210741264,3,7,2024,9,11,0.0,1.0,0
53,23.07,4.68,5.61,7,83,149,104,6.343908298100851,5,6,2024,11,26,0.0,1.0,0
52,23.98,7.66,7.68,5,2,176,101,4.290185877519925,3,4,2024,10,9,0.0,0.0,0
25,21.43,5.01,7.58,7,16,217,83,4.31656769449083,9,8,2024,5,26,1.0,0.0,0
55,22.6,4.45,5.85,10,42,182,133,7.204887390378748,3,3,2024,11,25,0.0,1.0,0
55,22.42,6.32,7.9,7,53,133,162,6.448121929716431,6,2,2024,5,26,0.0,0.0,1
41,20.97,2.93,5.96,5,57,62,15,4.825598495246688,4,2,2024,6,25,1.0,0.0,1
30,20.73,3.14,6.41,3,85,166,128,8.116017318856736,1,4,2024,8,4,0.0,0.0,0
30,22.27,5.88,7.61,7,50,258,177,5.059991650130293,10,3,2024,2,27,0.0,0.0,0
47,23.22,6.53,7.31,10,61,74,78,11.225220089618348,1,1,2024,12,29,0.0,0.0,1
40,21.82,4.95,7.13,9,29,265,98,8.848714724452293,7,5,2024,9,28,0.0,1.0,0
39,21.63,4.67,7.03,5,2,168,7,9.052622724168394,1,4,2024,3,29,0.0,0.0,0
40,22.03,4.0,5.96,1,21,115,90,7.393897962362187,3,4,2024,3,8,1.0,0.0,1
56,21.78,4.86,7.08,7,56,297,8,7.037232126949386,9,7,2024,10,24,0.0,1.0,1
37,21.43,4.1,6.67,7,39,221,71,7.574249304251024,2,2,2024,12,5,0.0,0.0,1
22,20.32,1.0,4.68,10,80,204,112,7.466555921863175,10,10,2024,1,18,0.0,1.0,0
27,21.53,4.01,6.48,5,6,43,75,8.047410035937364,7,9,2024,2,14,0.0,1.0,0
24,21.03,2.26,5.23,5,62,97,7,10.927727628006563,6,1,2024,1,18,0.0,1.0,1
57,21.38,5.55,8.17,4,22,143,100,11.241070998753486,5,1,2024,2,25,0.0,1.0,0
42,21.93,5.52,7.59,6,68,240,49,7.554681336663759,4,9,2024,11,2,0.0,1.0,1
27,22.58,5.79,7.2,4,80,12,133,6.239436973251547,5,6,2024,8,14,0.0,0.0,0
34,22.98,3.71,4.72,1,33,292,41,5.9889129521739175,1,10,2024,8,9,0.0,1.0,1
18,21.25,2.21,4.96,2,15,85,41,5.162208935630436,1,3,2024,4,12,1.0,0.0,0
24,22.18,6.45,8.27,2,84,195,59,5.189503157616506,1,2,2024,10,2,1.0,0.0,0
42,22.82,3.65,4.83,3,87,169,62,4.517633574718809,9,10,2024,5,24,0.0,0.0,0
22,21.57,3.22,5.65,9,18,175,119,8.280233702150271,2,10,2024,6,24,0.0,1.0,0
29,23.53,5.62,6.09,6,77,8,107,4.562644736699512,7,7,2024,12,17,0.0,1.0,0
44,23.32,7.85,8.53,3,31,125,146,11.472614794171877,1,8,2024,10,24,0.0,1.0,1
29,22.92,5.01,6.09,4,22,32,23,11.859918654352494,1,8,2024,4,29,1.0,0.0,0
27,20.4,2.86,6.46,10,59,50,120,6.876611209993995,4,4,2024,7,4,1.0,0.0,1
28,21.77,7.19,9.43,6,60,173,79,7.107709140887972,3,8,2024,9,7,1.0,0.0,1
19,21.85,4.01,6.16,6,46,2,142,9.600272327718844,2,1,2024,4,1,1.0,0.0,0
21,20.13,1.08,4.94,6,51,209,15,5.114446933382063,3,6,2024,11,24,0.0,0.0,0
40,22.48,7.08,8.6,1,57,184,134,8.751009802921768,8,8,2024,9,11,0.0,1.0,1
51,23.92,7.57,7.65,5,4,243,29,8.88155865318904,5,3,2024,3,20,0.0,0.0,0
31,21.28,3.83,6.55,2,70,174,59,8.438737522972865,2,5,2024,10,31,0.0,0.0,0
21,22.98,5.82,6.84,1,61,280,32,11.616812285683377,5,6,2024,12,16,1.0,0.0,1
55,23.27,4.12,4.85,1,4,70,175,4.862589390815576,2,10,2024,6,8,0.0,0.0,0
28,20.02,4.66,8.65,6,50,147,56,10.876476261227722,3,4,2024,4,26,0.0,0.0,1
26,22.13,6.54,8.4,3,23,131,136,8.650261855688477,3,3,2024,10,30,0.0,1.0,0
